CmaCh10G010440.1	474	2929553	597	34.870	347	205	7	125	471	231	556	9.31e-62	215
CmaCh10G010440.1	474	2929553	597	28.283	396	241	13	19	404	29	391	2.12e-27	119
CmaCh10G010440.1	474	2929553	597	23.466	277	188	8	120	394	26	280	5.06e-11	69.3
CmaCh10G010440.1	474	2838676	622	34.670	349	205	7	125	471	232	559	1.25e-61	215
CmaCh10G010440.1	474	2838676	622	26.700	397	248	13	19	404	30	394	6.91e-22	103
CmaCh10G010440.1	474	2838676	622	22.302	278	192	7	120	394	27	283	6.00e-11	69.3
CmaCh10G010440.1	474	3070545	597	35.260	346	203	7	125	470	231	555	1.50e-61	214
CmaCh10G010440.1	474	3070545	597	28.283	396	241	14	19	404	29	391	3.55e-26	115
CmaCh10G010440.1	474	3070545	597	23.466	277	188	8	120	394	26	280	9.34e-12	71.6
CmaCh10G010440.1	474	2948137	1572	33.166	398	245	6	76	473	311	687	1.74e-61	221
CmaCh10G010440.1	474	2948137	1572	36.250	240	136	6	107	345	139	362	3.71e-32	135
CmaCh10G010440.1	474	2948137	1572	27.273	352	199	8	108	420	238	571	2.86e-26	117
CmaCh10G010440.1	474	2948137	1572	27.820	266	178	5	135	400	63	314	6.77e-19	94.7
CmaCh10G010440.1	474	3267428	622	34.884	344	201	7	130	471	237	559	2.10e-61	214
CmaCh10G010440.1	474	3267428	622	22.302	278	192	7	120	394	27	283	4.69e-11	69.3
CmaCh10G010440.1	474	3267428	622	27.225	191	127	4	125	314	331	510	9.98e-11	68.6
CmaCh10G010440.1	474	2939765	1446	33.827	405	242	9	70	468	925	1309	2.27e-61	221
CmaCh10G010440.1	474	2939765	1446	29.139	302	194	6	105	404	864	1147	1.70e-26	117
